contig	cluster	completeness	purity	taxid	superkingdom	phylum	class	order	family	genus	species	x	y
NODE_2019_length_8353_cov_193.831	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.934139	-10.518083
NODE_2020_length_8322_cov_206.416	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.662478	-9.741632000000001
NODE_2024_length_8225_cov_212.316	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-13.114338	-10.133904
NODE_2038_length_8108_cov_175.335	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.448181	-9.097246
NODE_2044_length_8060_cov_167.689	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-13.204248999999999	-10.209707
NODE_2051_length_8027_cov_168.335	bin_0002	89.20863309352518	96.77419354838709	1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-13.205113	-10.50707
NODE_2056_length_7978_cov_212.035	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.800094999999999	-10.24164
NODE_2058_length_7960_cov_198.185	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.452592	-8.921478
NODE_2059_length_7953_cov_191.287	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.554433	-9.364833
NODE_2060_length_7949_cov_205.614	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.661177	-9.463365
NODE_2063_length_7936_cov_191.799	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.954787	-9.589118
NODE_2064_length_7935_cov_163.387	bin_0002	89.20863309352518	96.77419354838709	1655580	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120920-bin41	-12.878932	-10.425428
NODE_2066_length_7916_cov_152.844	bin_0002	89.20863309352518	96.77419354838709	368811	bacteria	proteobacteria	gammaproteobacteria	chromatiales	chromatiaceae	rheinheimera	rheinheimera perlucida	4.002267	-10.3098
NODE_2069_length_7885_cov_171.408	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.679047	-9.595955
NODE_2077_length_7815_cov_201.991	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.94512	-10.258047
NODE_2078_length_7802_cov_204.145	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.586749000000001	-9.738616
NODE_2083_length_7756_cov_210.57	bin_0002	89.20863309352518	96.77419354838709	1236	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	unclassified	-12.859430999999999	-9.97128
NODE_2091_length_7699_cov_193.932	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.82662	-10.37845
NODE_2096_length_7662_cov_176.176	bin_0002	89.20863309352518	96.77419354838709	1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-12.781229	-10.251207
NODE_2102_length_7630_cov_197.14	bin_0002	89.20863309352518	96.77419354838709	1655632	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120924-bin41	-12.817796000000001	-9.76699
NODE_2106_length_7589_cov_145.692	bin_0002	89.20863309352518	96.77419354838709	1501145	bacteria	cyanobacteria	unclassified	synechococcales	leptolyngbyaceae	neosynechococcus	neosynechococcus sphagnicola	-1.8877277	-7.069239
NODE_2109_length_7557_cov_148.661	bin_0002	89.20863309352518	96.77419354838709	1655580	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120920-bin41	-13.116928	-10.540339999999999
NODE_2117_length_7471_cov_194.321	bin_0002	89.20863309352518	96.77419354838709	1655628	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120531-bin86	-12.662491000000001	-9.56352
NODE_2122_length_7418_cov_145.938	bin_0002	89.20863309352518	96.77419354838709	1501145	bacteria	cyanobacteria	unclassified	synechococcales	leptolyngbyaceae	neosynechococcus	neosynechococcus sphagnicola	-1.9731546999999998	-7.162167500000001
NODE_2131_length_7288_cov_201.163	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-13.178187	-10.457785000000001
NODE_2134_length_7252_cov_194.466	bin_0002	89.20863309352518	96.77419354838709	1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-12.593219	-9.532055999999999
NODE_2137_length_7206_cov_201.141	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.506435	-9.298044
NODE_2150_length_7083_cov_173.243	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-13.104251	-10.12235
NODE_2154_length_7046_cov_195.878	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.572311000000001	-9.967688
NODE_2163_length_6982_cov_168.554	bin_0002	89.20863309352518	96.77419354838709	1655580	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120920-bin41	-13.106110000000001	-10.4297495
NODE_2165_length_6978_cov_186.011	bin_0002	89.20863309352518	96.77419354838709	1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-12.855138	-10.002647
NODE_2170_length_6956_cov_170.304	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.877538000000001	-9.794461
NODE_2171_length_6954_cov_151.931	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-13.138606	-10.514996
NODE_2175_length_6923_cov_154.652	bin_0002	89.20863309352518	96.77419354838709	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	6.4940233	-13.216742499999999
NODE_2181_length_6900_cov_179.799	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.768073	-10.295296
NODE_2183_length_6888_cov_179.426	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.934297	-10.441266
NODE_2186_length_6841_cov_151.74	bin_0002	89.20863309352518	96.77419354838709	1501145	bacteria	cyanobacteria	unclassified	synechococcales	leptolyngbyaceae	neosynechococcus	neosynechococcus sphagnicola	5.7758985	-9.840417
NODE_2187_length_6835_cov_192.95	bin_0002	89.20863309352518	96.77419354838709	73778	bacteria	proteobacteria	gammaproteobacteria	methylococcales	methylococcaceae	methylocaldum	unclassified	-6.681234	-1.4402511
NODE_2201_length_6740_cov_184.251	bin_0002	89.20863309352518	96.77419354838709	1655580	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120920-bin41	-12.719263	-9.539527
NODE_2205_length_6731_cov_192.862	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-13.218760500000002	-10.340278
NODE_2209_length_6688_cov_158.081	bin_0002	89.20863309352518	96.77419354838709	970	bacteria	firmicutes	negativicutes	selenomonadales	selenomonadaceae	selenomonas	unclassified	-5.3445363	-10.5327635
NODE_2217_length_6636_cov_185.026	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-13.011142999999999	-10.272999
NODE_2226_length_6553_cov_190.148	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-13.087079	-10.33077
NODE_2227_length_6546_cov_146.138	bin_0002	89.20863309352518	96.77419354838709	1400860	bacteria	proteobacteria	gammaproteobacteria	unclassified	candidatus competibacteraceae	candidatus contendobacter	candidatus contendobacter odensis	-6.1527743	-2.706931
NODE_2228_length_6546_cov_162.305	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-13.083851	-10.312795
NODE_2238_length_6481_cov_184.942	bin_0002	89.20863309352518	96.77419354838709	1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-12.765944000000001	-9.516889
NODE_2240_length_6470_cov_161.47	bin_0002	89.20863309352518	96.77419354838709	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	6.5044737	-13.22681
NODE_2246_length_6388_cov_180.078	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.764092	-9.716906
NODE_2248_length_6358_cov_187.538	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.915617999999998	-10.370433
NODE_2256_length_6276_cov_150.705	bin_0002	89.20863309352518	96.77419354838709	1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-13.03393	-10.457168
NODE_2258_length_6273_cov_204.845	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.686453	-9.568119
NODE_2263_length_6246_cov_201.204	bin_0002	89.20863309352518	96.77419354838709	1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-12.597365	-9.4732275
NODE_2264_length_6246_cov_169.545	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-13.093507	-10.279648
NODE_2281_length_6128_cov_191.222	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.69944	-9.563956
NODE_2284_length_6113_cov_166.231	bin_0002	89.20863309352518	96.77419354838709	1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-13.200901000000002	-10.211366
NODE_2286_length_6110_cov_170.756	bin_0002	89.20863309352518	96.77419354838709	1236	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	unclassified	-12.768841	-10.279826
NODE_2292_length_6045_cov_170.56	bin_0002	89.20863309352518	96.77419354838709	1655580	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120920-bin41	-13.037580499999999	-10.454919
NODE_2295_length_5993_cov_157.92	bin_0002	89.20863309352518	96.77419354838709	1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-12.740055	-9.886347
NODE_2302_length_5960_cov_203.591	bin_0002	89.20863309352518	96.77419354838709	1655629	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-121001-bin29	-12.968639999999999	-10.327183999999999
NODE_2305_length_5948_cov_154.188	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.51415	-9.188299
NODE_2306_length_5945_cov_155.951	bin_0002	89.20863309352518	96.77419354838709	1686296	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	gabonia	gabonia massiliensis	8.120999000000001	-6.7503996
NODE_2310_length_5935_cov_187.74	bin_0002	89.20863309352518	96.77419354838709	1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-12.631682000000001	-9.387881
NODE_2315_length_5910_cov_205.543	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.915303	-10.458899
NODE_2317_length_5903_cov_160.265	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-13.043566	-10.417411
NODE_2326_length_5861_cov_192.591	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.817150999999999	-10.06211
NODE_2330_length_5819_cov_204.845	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.639201	-10.251172
NODE_2336_length_5786_cov_196.918	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-13.31117	-10.203971000000001
NODE_2337_length_5763_cov_186.317	bin_0002	89.20863309352518	96.77419354838709	1236	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	unclassified	-12.604132	-9.501888000000001
NODE_2347_length_5684_cov_161.662	bin_0002	89.20863309352518	96.77419354838709	701176	bacteria	proteobacteria	gammaproteobacteria	vibrionales	vibrionaceae	vibrio	vibrio sp. n418	6.5017895999999995	-13.222857000000001
NODE_2349_length_5680_cov_196.503	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-12.981829	-10.558183999999999
NODE_2354_length_5640_cov_165.386	bin_0002	89.20863309352518	96.77419354838709	1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-12.494627000000001	-8.947786
NODE_2355_length_5627_cov_203.453	bin_0002	89.20863309352518	96.77419354838709	1655593	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120619-bin3	-13.195129000000001	-10.327525999999999
NODE_2359_length_5608_cov_173.486	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-13.058626	-10.382766
NODE_2361_length_5598_cov_211.973	bin_0002	89.20863309352518	96.77419354838709	2030880	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	sar86 cluster bacterium	-13.065218	-10.359668
NODE_2374_length_5537_cov_181.239	bin_0002	89.20863309352518	96.77419354838709	1655577	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	om182 bacterium bacl3 mag-120507-bin80	-13.135381	-10.458601
NODE_2377_length_5517_cov_166.511	bin_0002	89.20863309352518	96.77419354838709	1236	bacteria	proteobacteria	gammaproteobacteria	unclassified	unclassified	unclassified	unclassified	-3.9553542	-2.4186970000000003
